,txt_file,tot_battles,avg_weight_team
364,https://www.smogon.com/stats/2016-02/gen5ou-0.txt,4092,1.0
365,https://www.smogon.com/stats/2016-02/gen5ou-1500.txt,4092,0.628
366,https://www.smogon.com/stats/2016-02/gen5ou-1630.txt,4092,0.205
367,https://www.smogon.com/stats/2016-02/gen5ou-1760.txt,4092,0.053
368,https://www.smogon.com/stats/2016-02/gen5uu-0.txt,29,1.0
369,https://www.smogon.com/stats/2016-02/gen5uu-1500.txt,29,0.579
370,https://www.smogon.com/stats/2016-02/gen5uu-1630.txt,29,0.088
371,https://www.smogon.com/stats/2016-02/gen5uu-1760.txt,29,0.025
372,https://www.smogon.com/stats/2016-02/gen5ru-0.txt,2,1.0
373,https://www.smogon.com/stats/2016-02/gen5ru-1500.txt,2,0.5
374,https://www.smogon.com/stats/2016-02/gen5ru-1630.txt,2,0.0
375,https://www.smogon.com/stats/2016-02/gen5ru-1760.txt,2,0.0
376,https://www.smogon.com/stats/2016-02/gen5ru-0.txt,2,1.0
377,https://www.smogon.com/stats/2016-02/gen5ru-1500.txt,2,0.5
378,https://www.smogon.com/stats/2016-02/gen5ru-1630.txt,2,0.0
379,https://www.smogon.com/stats/2016-02/gen5ru-1760.txt,2,0.0
380,https://www.smogon.com/stats/2016-02/vgc2016-0.txt,444671,1.0
381,https://www.smogon.com/stats/2016-02/vgc2016-1500.txt,444671,0.612
382,https://www.smogon.com/stats/2016-02/vgc2016-1630.txt,444671,0.128
383,https://www.smogon.com/stats/2016-02/vgc2016-1760.txt,444671,0.005
384,https://www.smogon.com/stats/2016-03/gen5ubers-0.txt,1666,1.0
385,https://www.smogon.com/stats/2016-03/gen5ubers-1500.txt,1666,0.625
386,https://www.smogon.com/stats/2016-03/gen5ubers-1630.txt,1666,0.182
387,https://www.smogon.com/stats/2016-03/gen5ubers-1760.txt,1666,0.029
388,https://www.smogon.com/stats/2016-03/gen5ou-0.txt,5905,1.0
389,https://www.smogon.com/stats/2016-03/gen5ou-1500.txt,5905,0.623
390,https://www.smogon.com/stats/2016-03/gen5ou-1630.txt,5905,0.218
391,https://www.smogon.com/stats/2016-03/gen5ou-1760.txt,5905,0.055
392,https://www.smogon.com/stats/2016-03/gen5uu-0.txt,36,1.0
393,https://www.smogon.com/stats/2016-03/gen5uu-1500.txt,36,0.584
394,https://www.smogon.com/stats/2016-03/gen5uu-1630.txt,36,0.099
395,https://www.smogon.com/stats/2016-03/gen5uu-1760.txt,36,0.027
396,https://www.smogon.com/stats/2016-03/gen5ru-0.txt,2,1.0
397,https://www.smogon.com/stats/2016-03/gen5ru-1500.txt,2,0.535
398,https://www.smogon.com/stats/2016-03/gen5ru-1630.txt,2,0.0
399,https://www.smogon.com/stats/2016-03/gen5ru-1760.txt,2,0.0
400,https://www.smogon.com/stats/2016-03/gen5ru-0.txt,2,1.0
401,https://www.smogon.com/stats/2016-03/gen5ru-1500.txt,2,0.535
402,https://www.smogon.com/stats/2016-03/gen5ru-1630.txt,2,0.0
403,https://www.smogon.com/stats/2016-03/gen5ru-1760.txt,2,0.0
404,https://www.smogon.com/stats/2016-03/vgc2016-0.txt,448315,1.0
405,https://www.smogon.com/stats/2016-03/vgc2016-1500.txt,448315,0.621
406,https://www.smogon.com/stats/2016-03/vgc2016-1630.txt,448315,0.139
407,https://www.smogon.com/stats/2016-03/vgc2016-1760.txt,448315,0.005
408,https://www.smogon.com/stats/2016-04/gen5ubers-0.txt,219,1.0
409,https://www.smogon.com/stats/2016-04/gen5ubers-1500.txt,219,0.535
410,https://www.smogon.com/stats/2016-04/gen5ubers-1630.txt,219,0.067
411,https://www.smogon.com/stats/2016-04/gen5ubers-1760.txt,219,0.011
412,https://www.smogon.com/stats/2016-04/gen5ou-0.txt,4731,1.0
413,https://www.smogon.com/stats/2016-04/gen5ou-1500.txt,4731,0.627
414,https://www.smogon.com/stats/2016-04/gen5ou-1630.txt,4731,0.194
415,https://www.smogon.com/stats/2016-04/gen5ou-1760.txt,4731,0.047
416,https://www.smogon.com/stats/2016-04/gen5uu-0.txt,18,1.0
417,https://www.smogon.com/stats/2016-04/gen5uu-1500.txt,18,0.507
418,https://www.smogon.com/stats/2016-04/gen5uu-1630.txt,18,0.0
419,https://www.smogon.com/stats/2016-04/gen5uu-1760.txt,18,0.0
420,https://www.smogon.com/stats/2016-04/gen5ru-0.txt,10,1.0
421,https://www.smogon.com/stats/2016-04/gen5ru-1500.txt,10,0.499
422,https://www.smogon.com/stats/2016-04/gen5ru-1630.txt,10,0.0
423,https://www.smogon.com/stats/2016-04/gen5ru-1760.txt,10,0.0
424,https://www.smogon.com/stats/2016-04/gen5ru-0.txt,10,1.0
425,https://www.smogon.com/stats/2016-04/gen5ru-1500.txt,10,0.499
426,https://www.smogon.com/stats/2016-04/gen5ru-1630.txt,10,0.0
427,https://www.smogon.com/stats/2016-04/gen5ru-1760.txt,10,0.0
428,https://www.smogon.com/stats/2016-04/vgc2016-0.txt,382225,1.0
429,https://www.smogon.com/stats/2016-04/vgc2016-1500.txt,382225,0.643
430,https://www.smogon.com/stats/2016-04/vgc2016-1630.txt,382225,0.161
431,https://www.smogon.com/stats/2016-04/vgc2016-1760.txt,382225,0.008
432,https://www.smogon.com/stats/2016-05/gen5ubers-0.txt,235,1.0
433,https://www.smogon.com/stats/2016-05/gen5ubers-1500.txt,235,0.604
434,https://www.smogon.com/stats/2016-05/gen5ubers-1630.txt,235,0.149
435,https://www.smogon.com/stats/2016-05/gen5ubers-1760.txt,235,0.072
436,https://www.smogon.com/stats/2016-05/gen5ou-0.txt,4362,1.0
437,https://www.smogon.com/stats/2016-05/gen5ou-1500.txt,4362,0.637
438,https://www.smogon.com/stats/2016-05/gen5ou-1630.txt,4362,0.204
439,https://www.smogon.com/stats/2016-05/gen5ou-1760.txt,4362,0.057
440,https://www.smogon.com/stats/2016-05/gen5uu-0.txt,13,1.0
441,https://www.smogon.com/stats/2016-05/gen5uu-1500.txt,13,0.554
442,https://www.smogon.com/stats/2016-05/gen5uu-1630.txt,13,0.031
443,https://www.smogon.com/stats/2016-05/gen5uu-1760.txt,13,0.003
444,https://www.smogon.com/stats/2016-05/gen5ru-0.txt,1,1.0
445,https://www.smogon.com/stats/2016-05/gen5ru-1500.txt,1,0.5
446,https://www.smogon.com/stats/2016-05/gen5ru-1630.txt,1,0.0
447,https://www.smogon.com/stats/2016-05/gen5ru-1760.txt,1,0.0
448,https://www.smogon.com/stats/2016-05/gen5ru-0.txt,1,1.0
449,https://www.smogon.com/stats/2016-05/gen5ru-1500.txt,1,0.5
450,https://www.smogon.com/stats/2016-05/gen5ru-1630.txt,1,0.0
451,https://www.smogon.com/stats/2016-05/gen5ru-1760.txt,1,0.0
452,https://www.smogon.com/stats/2016-05/vgc2016-0.txt,342327,1.0
453,https://www.smogon.com/stats/2016-05/vgc2016-1500.txt,342327,0.628
454,https://www.smogon.com/stats/2016-05/vgc2016-1630.txt,342327,0.158
455,https://www.smogon.com/stats/2016-05/vgc2016-1760.txt,342327,0.007
456,https://www.smogon.com/stats/2016-06/gen5ubers-0.txt,208,1.0
457,https://www.smogon.com/stats/2016-06/gen5ubers-1500.txt,208,0.557
458,https://www.smogon.com/stats/2016-06/gen5ubers-1630.txt,208,0.059
459,https://www.smogon.com/stats/2016-06/gen5ubers-1760.txt,208,0.013
460,https://www.smogon.com/stats/2016-06/gen5ou-0.txt,4097,1.0
461,https://www.smogon.com/stats/2016-06/gen5ou-1500.txt,4097,0.606
462,https://www.smogon.com/stats/2016-06/gen5ou-1630.txt,4097,0.205
463,https://www.smogon.com/stats/2016-06/gen5ou-1760.txt,4097,0.07
464,https://www.smogon.com/stats/2016-06/gen5uu-0.txt,26,1.0
465,https://www.smogon.com/stats/2016-06/gen5uu-1500.txt,26,0.5
466,https://www.smogon.com/stats/2016-06/gen5uu-1630.txt,26,0.007
467,https://www.smogon.com/stats/2016-06/gen5uu-1760.txt,26,0.001
468,https://www.smogon.com/stats/2016-06/gen5ru-0.txt,3,1.0
469,https://www.smogon.com/stats/2016-06/gen5ru-1500.txt,3,0.5
470,https://www.smogon.com/stats/2016-06/gen5ru-1630.txt,3,0.0
471,https://www.smogon.com/stats/2016-06/gen5ru-1760.txt,3,0.0
472,https://www.smogon.com/stats/2016-06/gen5ru-0.txt,3,1.0
473,https://www.smogon.com/stats/2016-06/gen5ru-1500.txt,3,0.5
474,https://www.smogon.com/stats/2016-06/gen5ru-1630.txt,3,0.0
475,https://www.smogon.com/stats/2016-06/gen5ru-1760.txt,3,0.0
476,https://www.smogon.com/stats/2016-06/vgc2016-0.txt,355953,1.0
477,https://www.smogon.com/stats/2016-06/vgc2016-1500.txt,355953,0.638
478,https://www.smogon.com/stats/2016-06/vgc2016-1630.txt,355953,0.175
479,https://www.smogon.com/stats/2016-06/vgc2016-1760.txt,355953,0.009
480,https://www.smogon.com/stats/2016-07/gen5ubers-0.txt,321,1.0
481,https://www.smogon.com/stats/2016-07/gen5ubers-1500.txt,321,0.568
482,https://www.smogon.com/stats/2016-07/gen5ubers-1630.txt,321,0.104
483,https://www.smogon.com/stats/2016-07/gen5ubers-1760.txt,321,0.045
484,https://www.smogon.com/stats/2016-07/gen5ou-0.txt,8437,1.0
485,https://www.smogon.com/stats/2016-07/gen5ou-1500.txt,8437,0.616
486,https://www.smogon.com/stats/2016-07/gen5ou-1630.txt,8437,0.22
487,https://www.smogon.com/stats/2016-07/gen5ou-1760.txt,8437,0.053
488,https://www.smogon.com/stats/2016-07/gen5uu-0.txt,51,1.0
489,https://www.smogon.com/stats/2016-07/gen5uu-1500.txt,51,0.541
490,https://www.smogon.com/stats/2016-07/gen5uu-1630.txt,51,0.036
491,https://www.smogon.com/stats/2016-07/gen5uu-1760.txt,51,0.008
492,https://www.smogon.com/stats/2016-07/gen5ru-0.txt,10,1.0
493,https://www.smogon.com/stats/2016-07/gen5ru-1500.txt,10,0.51
494,https://www.smogon.com/stats/2016-07/gen5ru-1630.txt,10,0.0
495,https://www.smogon.com/stats/2016-07/gen5ru-1760.txt,10,0.0
496,https://www.smogon.com/stats/2016-07/gen5ru-0.txt,10,1.0
497,https://www.smogon.com/stats/2016-07/gen5ru-1500.txt,10,0.51
498,https://www.smogon.com/stats/2016-07/gen5ru-1630.txt,10,0.0
499,https://www.smogon.com/stats/2016-07/gen5ru-1760.txt,10,0.0
500,https://www.smogon.com/stats/2016-07/vgc2016-0.txt,279766,1.0
501,https://www.smogon.com/stats/2016-07/vgc2016-1500.txt,279766,0.631
502,https://www.smogon.com/stats/2016-07/vgc2016-1630.txt,279766,0.187
503,https://www.smogon.com/stats/2016-07/vgc2016-1760.txt,279766,0.011
504,https://www.smogon.com/stats/2016-08/gen5ubers-0.txt,452,1.0
505,https://www.smogon.com/stats/2016-08/gen5ubers-1500.txt,452,0.525
506,https://www.smogon.com/stats/2016-08/gen5ubers-1630.txt,452,0.042
507,https://www.smogon.com/stats/2016-08/gen5ubers-1760.txt,452,0.022
508,https://www.smogon.com/stats/2016-08/gen5ou-0.txt,9173,1.0
509,https://www.smogon.com/stats/2016-08/gen5ou-1500.txt,9173,0.573
510,https://www.smogon.com/stats/2016-08/gen5ou-1630.txt,9173,0.138
511,https://www.smogon.com/stats/2016-08/gen5ou-1760.txt,9173,0.039
512,https://www.smogon.com/stats/2016-08/gen5uu-0.txt,60,1.0
513,https://www.smogon.com/stats/2016-08/gen5uu-1500.txt,60,0.609
514,https://www.smogon.com/stats/2016-08/gen5uu-1630.txt,60,0.182
515,https://www.smogon.com/stats/2016-08/gen5uu-1760.txt,60,0.101
516,https://www.smogon.com/stats/2016-08/gen5ru-0.txt,15,1.0
517,https://www.smogon.com/stats/2016-08/gen5ru-1500.txt,15,0.537
518,https://www.smogon.com/stats/2016-08/gen5ru-1630.txt,15,0.015
519,https://www.smogon.com/stats/2016-08/gen5ru-1760.txt,15,0.001
520,https://www.smogon.com/stats/2016-08/gen5ru-0.txt,15,1.0
521,https://www.smogon.com/stats/2016-08/gen5ru-1500.txt,15,0.537
522,https://www.smogon.com/stats/2016-08/gen5ru-1630.txt,15,0.015
523,https://www.smogon.com/stats/2016-08/gen5ru-1760.txt,15,0.001
524,https://www.smogon.com/stats/2016-08/vgc2016-0.txt,396252,1.0
525,https://www.smogon.com/stats/2016-08/vgc2016-1500.txt,396252,0.571
526,https://www.smogon.com/stats/2016-08/vgc2016-1630.txt,396252,0.128
527,https://www.smogon.com/stats/2016-08/vgc2016-1760.txt,396252,0.008
528,https://www.smogon.com/stats/2016-09/gen5ubers-0.txt,581,1.0
529,https://www.smogon.com/stats/2016-09/gen5ubers-1500.txt,581,0.522
530,https://www.smogon.com/stats/2016-09/gen5ubers-1630.txt,581,0.041
531,https://www.smogon.com/stats/2016-09/gen5ubers-1760.txt,581,0.017
532,https://www.smogon.com/stats/2016-09/gen5ou-0.txt,8319,1.0
533,https://www.smogon.com/stats/2016-09/gen5ou-1500.txt,8319,0.547
534,https://www.smogon.com/stats/2016-09/gen5ou-1630.txt,8319,0.081
535,https://www.smogon.com/stats/2016-09/gen5ou-1760.txt,8319,0.021
536,https://www.smogon.com/stats/2016-09/gen5uu-0.txt,15,1.0
537,https://www.smogon.com/stats/2016-09/gen5uu-1500.txt,15,0.5
538,https://www.smogon.com/stats/2016-09/gen5uu-1630.txt,15,0.0
539,https://www.smogon.com/stats/2016-09/gen5uu-1760.txt,15,0.0
540,https://www.smogon.com/stats/2016-09/gen5ru-0.txt,9,1.0
541,https://www.smogon.com/stats/2016-09/gen5ru-1500.txt,9,0.553
542,https://www.smogon.com/stats/2016-09/gen5ru-1630.txt,9,0.082
543,https://www.smogon.com/stats/2016-09/gen5ru-1760.txt,9,0.012
544,https://www.smogon.com/stats/2016-09/gen5ru-0.txt,9,1.0
545,https://www.smogon.com/stats/2016-09/gen5ru-1500.txt,9,0.553
546,https://www.smogon.com/stats/2016-09/gen5ru-1630.txt,9,0.082
547,https://www.smogon.com/stats/2016-09/gen5ru-1760.txt,9,0.012
548,https://www.smogon.com/stats/2016-09/vgc2016-0.txt,403684,1.0
549,https://www.smogon.com/stats/2016-09/vgc2016-1500.txt,403684,0.565
550,https://www.smogon.com/stats/2016-09/vgc2016-1630.txt,403684,0.1
551,https://www.smogon.com/stats/2016-09/vgc2016-1760.txt,403684,0.007
552,https://www.smogon.com/stats/2016-10/gen5ubers-0.txt,794,1.0
553,https://www.smogon.com/stats/2016-10/gen5ubers-1500.txt,794,0.545
554,https://www.smogon.com/stats/2016-10/gen5ubers-1630.txt,794,0.077
555,https://www.smogon.com/stats/2016-10/gen5ubers-1760.txt,794,0.033
556,https://www.smogon.com/stats/2016-10/gen5ou-0.txt,6640,1.0
557,https://www.smogon.com/stats/2016-10/gen5ou-1500.txt,6640,0.573
558,https://www.smogon.com/stats/2016-10/gen5ou-1630.txt,6640,0.122
559,https://www.smogon.com/stats/2016-10/gen5ou-1760.txt,6640,0.03
560,https://www.smogon.com/stats/2016-10/gen5uu-0.txt,16,1.0
561,https://www.smogon.com/stats/2016-10/gen5uu-1500.txt,16,0.533
562,https://www.smogon.com/stats/2016-10/gen5uu-1630.txt,16,0.042
563,https://www.smogon.com/stats/2016-10/gen5uu-1760.txt,16,0.012
564,https://www.smogon.com/stats/2016-10/gen5ru-0.txt,1,1.0
565,https://www.smogon.com/stats/2016-10/gen5ru-1500.txt,1,0.5
566,https://www.smogon.com/stats/2016-10/gen5ru-1630.txt,1,0.0
567,https://www.smogon.com/stats/2016-10/gen5ru-1760.txt,1,0.0
568,https://www.smogon.com/stats/2016-10/gen5ru-0.txt,1,1.0
569,https://www.smogon.com/stats/2016-10/gen5ru-1500.txt,1,0.5
570,https://www.smogon.com/stats/2016-10/gen5ru-1630.txt,1,0.0
571,https://www.smogon.com/stats/2016-10/gen5ru-1760.txt,1,0.0
572,https://www.smogon.com/stats/2016-10/vgc2016-0.txt,308292,1.0
573,https://www.smogon.com/stats/2016-10/vgc2016-1500.txt,308292,0.593
574,https://www.smogon.com/stats/2016-10/vgc2016-1630.txt,308292,0.131
575,https://www.smogon.com/stats/2016-10/vgc2016-1760.txt,308292,0.009
576,https://www.smogon.com/stats/2016-11/gen7ubers-0.txt,4157,1.0
577,https://www.smogon.com/stats/2016-11/gen7ubers-1500.txt,4157,0.509
578,https://www.smogon.com/stats/2016-11/gen7ubers-1630.txt,4157,0.013
579,https://www.smogon.com/stats/2016-11/gen7ubers-1760.txt,4157,0.002
580,https://www.smogon.com/stats/2016-11/gen7ou-0.txt,879046,1.0
581,https://www.smogon.com/stats/2016-11/gen7ou-1500.txt,879046,0.529
582,https://www.smogon.com/stats/2016-11/gen7ou-1695.txt,879046,0.02
583,https://www.smogon.com/stats/2016-11/gen7ou-1825.txt,879046,0.001
584,https://www.smogon.com/stats/2016-11/uu-0.txt,309806,1.0
585,https://www.smogon.com/stats/2016-11/uu-1500.txt,309806,0.544
586,https://www.smogon.com/stats/2016-11/uu-1630.txt,309806,0.085
587,https://www.smogon.com/stats/2016-11/uu-1760.txt,309806,0.015
588,https://www.smogon.com/stats/2016-11/ru-0.txt,71167,1.0
589,https://www.smogon.com/stats/2016-11/ru-1500.txt,71167,0.547
590,https://www.smogon.com/stats/2016-11/ru-1630.txt,71167,0.088
591,https://www.smogon.com/stats/2016-11/ru-1760.txt,71167,0.016
592,https://www.smogon.com/stats/2016-11/ru-0.txt,71167,1.0
593,https://www.smogon.com/stats/2016-11/ru-1500.txt,71167,0.547
594,https://www.smogon.com/stats/2016-11/ru-1630.txt,71167,0.088
595,https://www.smogon.com/stats/2016-11/ru-1760.txt,71167,0.016
596,https://www.smogon.com/stats/2016-11/vgc2016-0.txt,160180,1.0
597,https://www.smogon.com/stats/2016-11/vgc2016-1500.txt,160180,0.583
598,https://www.smogon.com/stats/2016-11/vgc2016-1630.txt,160180,0.119
599,https://www.smogon.com/stats/2016-11/vgc2016-1760.txt,160180,0.01
600,https://www.smogon.com/stats/2016-12/ubers-0.txt,144618,1.0
601,https://www.smogon.com/stats/2016-12/ubers-1500.txt,144618,0.505
602,https://www.smogon.com/stats/2016-12/ubers-1630.txt,144618,0.062
603,https://www.smogon.com/stats/2016-12/ubers-1760.txt,144618,0.015
604,https://www.smogon.com/stats/2016-12/gen7ou-0.txt,1938477,1.0
605,https://www.smogon.com/stats/2016-12/gen7ou-1500.txt,1938477,0.537
606,https://www.smogon.com/stats/2016-12/gen7ou-1695.txt,1938477,0.024
607,https://www.smogon.com/stats/2016-12/gen7ou-1825.txt,1938477,0.001
608,https://www.smogon.com/stats/2016-12/uu-0.txt,55912,1.0
609,https://www.smogon.com/stats/2016-12/uu-1500.txt,55912,0.521
610,https://www.smogon.com/stats/2016-12/uu-1630.txt,55912,0.054
611,https://www.smogon.com/stats/2016-12/uu-1760.txt,55912,0.009
612,https://www.smogon.com/stats/2016-12/ru-0.txt,9158,1.0
613,https://www.smogon.com/stats/2016-12/ru-1500.txt,9158,0.538
614,https://www.smogon.com/stats/2016-12/ru-1630.txt,9158,0.073
615,https://www.smogon.com/stats/2016-12/ru-1760.txt,9158,0.014
616,https://www.smogon.com/stats/2016-12/ru-0.txt,9158,1.0
617,https://www.smogon.com/stats/2016-12/ru-1500.txt,9158,0.538
618,https://www.smogon.com/stats/2016-12/ru-1630.txt,9158,0.073
619,https://www.smogon.com/stats/2016-12/ru-1760.txt,9158,0.014
620,https://www.smogon.com/stats/2016-12/gen7vgc2017-0.txt,1718442,1.0
621,https://www.smogon.com/stats/2016-12/gen7vgc2017-1500.txt,1718442,0.529
622,https://www.smogon.com/stats/2016-12/gen7vgc2017-1630.txt,1718442,0.048
623,https://www.smogon.com/stats/2016-12/gen7vgc2017-1760.txt,1718442,0.002
624,https://www.smogon.com/stats/2017-01/gen7ubers-0.txt,64837,1.0
625,https://www.smogon.com/stats/2017-01/gen7ubers-1500.txt,64837,0.572
626,https://www.smogon.com/stats/2017-01/gen7ubers-1630.txt,64837,0.155
627,https://www.smogon.com/stats/2017-01/gen7ubers-1760.txt,64837,0.027
628,https://www.smogon.com/stats/2017-01/ou-0.txt,402854,1.0
629,https://www.smogon.com/stats/2017-01/ou-1500.txt,402854,0.475
630,https://www.smogon.com/stats/2017-01/ou-1695.txt,402854,0.04
631,https://www.smogon.com/stats/2017-01/ou-1825.txt,402854,0.005
632,https://www.smogon.com/stats/2017-01/uu-0.txt,27784,1.0
633,https://www.smogon.com/stats/2017-01/uu-1500.txt,27784,0.57
634,https://www.smogon.com/stats/2017-01/uu-1630.txt,27784,0.105
635,https://www.smogon.com/stats/2017-01/uu-1760.txt,27784,0.014
636,https://www.smogon.com/stats/2017-01/ru-0.txt,3320,1.0
637,https://www.smogon.com/stats/2017-01/ru-1500.txt,3320,0.573
638,https://www.smogon.com/stats/2017-01/ru-1630.txt,3320,0.134
639,https://www.smogon.com/stats/2017-01/ru-1760.txt,3320,0.03
640,https://www.smogon.com/stats/2017-01/ru-0.txt,3320,1.0
641,https://www.smogon.com/stats/2017-01/ru-1500.txt,3320,0.573
642,https://www.smogon.com/stats/2017-01/ru-1630.txt,3320,0.134
643,https://www.smogon.com/stats/2017-01/ru-1760.txt,3320,0.03
644,https://www.smogon.com/stats/2017-01/gen7vgc2017-0.txt,1280740,1.0
645,https://www.smogon.com/stats/2017-01/gen7vgc2017-1500.txt,1280740,0.569
646,https://www.smogon.com/stats/2017-01/gen7vgc2017-1630.txt,1280740,0.094
647,https://www.smogon.com/stats/2017-01/gen7vgc2017-1760.txt,1280740,0.004
648,https://www.smogon.com/stats/2017-02/gen7ubers-0.txt,275502,1.0
649,https://www.smogon.com/stats/2017-02/gen7ubers-1500.txt,275502,0.58
650,https://www.smogon.com/stats/2017-02/gen7ubers-1630.txt,275502,0.196
651,https://www.smogon.com/stats/2017-02/gen7ubers-1760.txt,275502,0.042
652,https://www.smogon.com/stats/2017-02/gen7ou-0.txt,1066244,1.0
653,https://www.smogon.com/stats/2017-02/gen7ou-1500.txt,1066244,0.593
654,https://www.smogon.com/stats/2017-02/gen7ou-1695.txt,1066244,0.078
655,https://www.smogon.com/stats/2017-02/gen7ou-1825.txt,1066244,0.007
656,https://www.smogon.com/stats/2017-02/gen7uu-0.txt,230829,1.0
657,https://www.smogon.com/stats/2017-02/gen7uu-1500.txt,230829,0.581
658,https://www.smogon.com/stats/2017-02/gen7uu-1630.txt,230829,0.153
659,https://www.smogon.com/stats/2017-02/gen7uu-1760.txt,230829,0.021
660,https://www.smogon.com/stats/2017-02/ru-0.txt,781,1.0
661,https://www.smogon.com/stats/2017-02/ru-1500.txt,781,0.595
662,https://www.smogon.com/stats/2017-02/ru-1630.txt,781,0.143
663,https://www.smogon.com/stats/2017-02/ru-1760.txt,781,0.028
664,https://www.smogon.com/stats/2017-02/ru-0.txt,781,1.0
665,https://www.smogon.com/stats/2017-02/ru-1500.txt,781,0.595
666,https://www.smogon.com/stats/2017-02/ru-1630.txt,781,0.143
667,https://www.smogon.com/stats/2017-02/ru-1760.txt,781,0.028
668,https://www.smogon.com/stats/2017-02/gen7vgc2017-0.txt,769352,1.0
669,https://www.smogon.com/stats/2017-02/gen7vgc2017-1500.txt,769352,0.599
670,https://www.smogon.com/stats/2017-02/gen7vgc2017-1630.txt,769352,0.129
671,https://www.smogon.com/stats/2017-02/gen7vgc2017-1760.txt,769352,0.005
672,https://www.smogon.com/stats/2017-03/gen7ubers-0.txt,296612,1.0
673,https://www.smogon.com/stats/2017-03/gen7ubers-1500.txt,296612,0.576
674,https://www.smogon.com/stats/2017-03/gen7ubers-1630.txt,296612,0.206
675,https://www.smogon.com/stats/2017-03/gen7ubers-1760.txt,296612,0.049
676,https://www.smogon.com/stats/2017-03/gen7ou-0.txt,1737288,1.0
677,https://www.smogon.com/stats/2017-03/gen7ou-1500.txt,1737288,0.59
678,https://www.smogon.com/stats/2017-03/gen7ou-1695.txt,1737288,0.076
679,https://www.smogon.com/stats/2017-03/gen7ou-1825.txt,1737288,0.007
680,https://www.smogon.com/stats/2017-03/gen7uu-0.txt,269328,1.0
681,https://www.smogon.com/stats/2017-03/gen7uu-1500.txt,269328,0.578
682,https://www.smogon.com/stats/2017-03/gen7uu-1630.txt,269328,0.145
683,https://www.smogon.com/stats/2017-03/gen7uu-1760.txt,269328,0.018
684,https://www.smogon.com/stats/2017-03/ru-0.txt,331,1.0
685,https://www.smogon.com/stats/2017-03/ru-1500.txt,331,0.595
686,https://www.smogon.com/stats/2017-03/ru-1630.txt,331,0.159
687,https://www.smogon.com/stats/2017-03/ru-1760.txt,331,0.054
688,https://www.smogon.com/stats/2017-03/ru-0.txt,331,1.0
689,https://www.smogon.com/stats/2017-03/ru-1500.txt,331,0.595
690,https://www.smogon.com/stats/2017-03/ru-1630.txt,331,0.159
691,https://www.smogon.com/stats/2017-03/ru-1760.txt,331,0.054
692,https://www.smogon.com/stats/2017-03/gen7vgc2017-0.txt,627369,1.0
693,https://www.smogon.com/stats/2017-03/gen7vgc2017-1500.txt,627369,0.624
694,https://www.smogon.com/stats/2017-03/gen7vgc2017-1630.txt,627369,0.154
695,https://www.smogon.com/stats/2017-03/gen7vgc2017-1760.txt,627369,0.006
696,https://www.smogon.com/stats/2017-04/gen7ubers-0.txt,304242,1.0
697,https://www.smogon.com/stats/2017-04/gen7ubers-1500.txt,304242,0.572
698,https://www.smogon.com/stats/2017-04/gen7ubers-1630.txt,304242,0.206
699,https://www.smogon.com/stats/2017-04/gen7ubers-1760.txt,304242,0.053
700,https://www.smogon.com/stats/2017-04/gen7ou-0.txt,1366427,1.0
701,https://www.smogon.com/stats/2017-04/gen7ou-1500.txt,1366427,0.588
702,https://www.smogon.com/stats/2017-04/gen7ou-1695.txt,1366427,0.076
703,https://www.smogon.com/stats/2017-04/gen7ou-1825.txt,1366427,0.007
704,https://www.smogon.com/stats/2017-04/gen7uu-0.txt,261875,1.0
705,https://www.smogon.com/stats/2017-04/gen7uu-1500.txt,261875,0.578
706,https://www.smogon.com/stats/2017-04/gen7uu-1630.txt,261875,0.148
707,https://www.smogon.com/stats/2017-04/gen7uu-1760.txt,261875,0.019
708,https://www.smogon.com/stats/2017-04/ru-0.txt,158,1.0
709,https://www.smogon.com/stats/2017-04/ru-1500.txt,158,0.484
710,https://www.smogon.com/stats/2017-04/ru-1630.txt,158,0.062
711,https://www.smogon.com/stats/2017-04/ru-1760.txt,158,0.023
712,https://www.smogon.com/stats/2017-04/ru-0.txt,158,1.0
713,https://www.smogon.com/stats/2017-04/ru-1500.txt,158,0.484
714,https://www.smogon.com/stats/2017-04/ru-1630.txt,158,0.062
715,https://www.smogon.com/stats/2017-04/ru-1760.txt,158,0.023
716,https://www.smogon.com/stats/2017-04/gen7vgc2017-0.txt,545064,1.0
717,https://www.smogon.com/stats/2017-04/gen7vgc2017-1500.txt,545064,0.616
718,https://www.smogon.com/stats/2017-04/gen7vgc2017-1630.txt,545064,0.155
719,https://www.smogon.com/stats/2017-04/gen7vgc2017-1760.txt,545064,0.006
720,https://www.smogon.com/stats/2017-05/gen7ubers-0.txt,309446,1.0
721,https://www.smogon.com/stats/2017-05/gen7ubers-1500.txt,309446,0.572
722,https://www.smogon.com/stats/2017-05/gen7ubers-1630.txt,309446,0.216
723,https://www.smogon.com/stats/2017-05/gen7ubers-1760.txt,309446,0.057
724,https://www.smogon.com/stats/2017-05/gen7ou-0.txt,1132295,1.0
725,https://www.smogon.com/stats/2017-05/gen7ou-1500.txt,1132295,0.586
726,https://www.smogon.com/stats/2017-05/gen7ou-1695.txt,1132295,0.079
727,https://www.smogon.com/stats/2017-05/gen7ou-1825.txt,1132295,0.007
728,https://www.smogon.com/stats/2017-05/gen7uu-0.txt,273124,1.0
729,https://www.smogon.com/stats/2017-05/gen7uu-1500.txt,273124,0.575
